relativePath,originalExt,originalBytes,jpegBytes,deltaBytes,deltaPercent,originalSize,jpegSize,quality
same-different-selection/assets/lg-blue-circle-3.webp,webp,3120,5444,2324,74.49,3.05 KB,5.32 KB,85
same-different-selection/assets/lg-blue-circle-4-black.webp,webp,3942,6729,2787,70.70,3.85 KB,6.57 KB,85
same-different-selection/assets/lg-blue-circle-4-gray.webp,webp,2404,3910,1506,62.65,2.35 KB,3.82 KB,85
same-different-selection/assets/lg-blue-circle-4-striped.webp,webp,5044,9695,4651,92.21,4.93 KB,9.47 KB,85
same-different-selection/assets/lg-blue-circle-4.webp,webp,4158,7147,2989,71.89,4.06 KB,6.98 KB,85
same-different-selection/assets/lg-blue-circle-black.webp,webp,1174,2184,1010,86.03,1.15 KB,2.13 KB,85
same-different-selection/assets/lg-blue-circle-gray.webp,webp,756,1408,652,86.24,756.00 B,1.38 KB,85
same-different-selection/assets/lg-blue-circle-striped.webp,webp,1738,8179,6441,370.60,1.70 KB,7.99 KB,85
same-different-selection/assets/lg-blue-circle.webp,webp,1232,2254,1022,82.95,1.20 KB,2.20 KB,85
same-different-selection/assets/lg-blue-square-2-black.webp,webp,562,2680,2118,376.87,562.00 B,2.62 KB,85
same-different-selection/assets/lg-blue-square-2-gray.webp,webp,514,2133,1619,314.98,514.00 B,2.08 KB,85
same-different-selection/assets/lg-blue-square-2-striped.webp,webp,1420,7664,6244,439.72,1.39 KB,7.48 KB,85
same-different-selection/assets/lg-blue-square-2.webp,webp,582,2776,2194,376.98,582.00 B,2.71 KB,85
same-different-selection/assets/lg-blue-square-3-black.webp,webp,706,3738,3032,429.46,706.00 B,3.65 KB,85
same-different-selection/assets/lg-blue-square-3-gray.webp,webp,646,2892,2246,347.68,646.00 B,2.82 KB,85
same-different-selection/assets/lg-blue-square-3-striped.webp,webp,1848,7719,5871,317.69,1.80 KB,7.54 KB,85
same-different-selection/assets/lg-blue-square-3.webp,webp,728,3889,3161,434.20,728.00 B,3.80 KB,85
same-different-selection/assets/lg-blue-square-4-black.webp,webp,854,4616,3762,440.52,854.00 B,4.51 KB,85
same-different-selection/assets/lg-blue-square-4-gray.webp,webp,796,3497,2701,339.32,796.00 B,3.42 KB,85
same-different-selection/assets/lg-blue-square-4-striped.webp,webp,2060,7320,5260,255.34,2.01 KB,7.15 KB,85
same-different-selection/assets/lg-blue-square-4.webp,webp,880,4907,4027,457.61,880.00 B,4.79 KB,85
same-different-selection/assets/lg-blue-square-black.webp,webp,390,1663,1273,326.41,390.00 B,1.62 KB,85
same-different-selection/assets/lg-blue-square-gray.webp,webp,364,1328,964,264.84,364.00 B,1.30 KB,85
same-different-selection/assets/lg-blue-square-striped.webp,webp,1116,7636,6520,584.23,1.09 KB,7.46 KB,85
same-different-selection/assets/lg-blue-square.webp,webp,410,1690,1280,312.20,410.00 B,1.65 KB,85
same-different-selection/assets/lg-blue-star-2-black.webp,webp,2186,3839,1653,75.62,2.13 KB,3.75 KB,85
same-different-selection/assets/lg-blue-star-2-gray.webp,webp,1302,2213,911,69.97,1.27 KB,2.16 KB,85
same-different-selection/assets/lg-blue-star-2-striped.webp,webp,2974,9836,6862,230.73,2.90 KB,9.61 KB,85
same-different-selection/assets/lg-blue-star-2.webp,webp,2250,4019,1769,78.62,2.20 KB,3.92 KB,85
same-different-selection/assets/lg-blue-star-3-black.webp,webp,3164,5478,2314,73.14,3.09 KB,5.35 KB,85
same-different-selection/assets/lg-blue-star-3-gray.webp,webp,1910,3135,1225,64.14,1.87 KB,3.06 KB,85
same-different-selection/assets/lg-blue-star-3-striped.webp,webp,4196,10980,6784,161.68,4.10 KB,10.72 KB,85
same-different-selection/assets/lg-blue-star-3.webp,webp,3276,5728,2452,74.85,3.20 KB,5.59 KB,85
same-different-selection/assets/lg-blue-star-4-black.webp,webp,4048,7045,2997,74.04,3.95 KB,6.88 KB,85
same-different-selection/assets/lg-blue-star-4-gray.webp,webp,2416,3956,1540,63.74,2.36 KB,3.86 KB,85
same-different-selection/assets/lg-blue-star-4-striped.webp,webp,5368,12009,6641,123.71,5.24 KB,11.73 KB,85
same-different-selection/assets/lg-blue-star-4.webp,webp,4242,7391,3149,74.23,4.14 KB,7.22 KB,85
same-different-selection/assets/lg-blue-star-black.webp,webp,1242,2187,945,76.09,1.21 KB,2.14 KB,85
same-different-selection/assets/lg-blue-star-gray.webp,webp,786,1380,594,75.57,786.00 B,1.35 KB,85
same-different-selection/assets/lg-blue-star-striped.webp,webp,1820,8597,6777,372.36,1.78 KB,8.40 KB,85
same-different-selection/assets/lg-blue-star.webp,webp,1298,2296,998,76.89,1.27 KB,2.24 KB,85
same-different-selection/assets/lg-blue-triangle-2-black.webp,webp,1598,3163,1565,97.93,1.56 KB,3.09 KB,85
same-different-selection/assets/lg-blue-triangle-2-gray.webp,webp,974,1957,983,100.92,974.00 B,1.91 KB,85
same-different-selection/assets/lg-blue-triangle-2-striped.webp,webp,2430,9098,6668,274.40,2.37 KB,8.88 KB,85
same-different-selection/assets/lg-blue-triangle-2.webp,webp,1672,3310,1638,97.97,1.63 KB,3.23 KB,85
same-different-selection/assets/lg-blue-triangle-3-black.webp,webp,2240,4423,2183,97.46,2.19 KB,4.32 KB,85
same-different-selection/assets/lg-blue-triangle-3-gray.webp,webp,1316,2754,1438,109.27,1.29 KB,2.69 KB,85
same-different-selection/assets/lg-blue-triangle-3-striped.webp,webp,3248,9763,6515,200.58,3.17 KB,9.53 KB,85
same-different-selection/assets/lg-blue-triangle-3.webp,webp,2344,4588,2244,95.73,2.29 KB,4.48 KB,85
same-different-selection/assets/lg-blue-triangle-4-black.webp,webp,2918,5749,2831,97.02,2.85 KB,5.61 KB,85
same-different-selection/assets/lg-blue-triangle-4-gray.webp,webp,1720,3377,1657,96.34,1.68 KB,3.30 KB,85
same-different-selection/assets/lg-blue-triangle-4-striped.webp,webp,4322,10624,6302,145.81,4.22 KB,10.38 KB,85
same-different-selection/assets/lg-blue-triangle-4.webp,webp,3068,6045,2977,97.03,3.00 KB,5.90 KB,85
same-different-selection/assets/lg-blue-triangle-black.webp,webp,942,1897,955,101.38,942.00 B,1.85 KB,85
same-different-selection/assets/lg-blue-triangle-gray.webp,webp,612,1317,705,115.20,612.00 B,1.29 KB,85
same-different-selection/assets/lg-blue-triangle-striped.webp,webp,1592,8476,6884,432.41,1.55 KB,8.28 KB,85
same-different-selection/assets/lg-blue-triangle.webp,webp,962,1973,1011,105.09,962.00 B,1.93 KB,85
same-different-selection/assets/lg-green-circle-2-black.webp,webp,2170,3836,1666,76.77,2.12 KB,3.75 KB,85
same-different-selection/assets/lg-green-circle-2-gray.webp,webp,1170,1836,666,56.92,1.14 KB,1.79 KB,85
same-different-selection/assets/lg-green-circle-2-striped.webp,webp,2842,8768,5926,208.52,2.78 KB,8.56 KB,85
same-different-selection/assets/lg-green-circle-2.webp,webp,2150,3765,1615,75.12,2.10 KB,3.68 KB,85
same-different-selection/assets/lg-green-circle-3-black.webp,webp,3068,5392,2324,75.75,3.00 KB,5.27 KB,85
same-different-selection/assets/lg-green-circle-3-gray.webp,webp,1650,2407,757,45.88,1.61 KB,2.35 KB,85
same-different-selection/assets/lg-green-circle-3-striped.webp,webp,3968,9203,5235,131.93,3.88 KB,8.99 KB,85
same-different-selection/assets/lg-green-circle-3.webp,webp,3056,5285,2229,72.94,2.98 KB,5.16 KB,85
same-different-selection/assets/lg-green-circle-4-black.webp,webp,4038,6969,2931,72.59,3.94 KB,6.81 KB,85
same-different-selection/assets/lg-green-circle-4-gray.webp,webp,2172,3049,877,40.38,2.12 KB,2.98 KB,85
same-different-selection/assets/lg-green-circle-4-striped.webp,webp,5020,9676,4656,92.75,4.90 KB,9.45 KB,85
same-different-selection/assets/lg-green-circle-4.webp,webp,4084,6844,2760,67.58,3.99 KB,6.68 KB,85
same-different-selection/assets/lg-green-circle-black.webp,webp,1232,2229,997,80.93,1.20 KB,2.18 KB,85
same-different-selection/assets/lg-green-circle-gray.webp,webp,702,1216,514,73.22,702.00 B,1.19 KB,85
same-different-selection/assets/lg-green-circle-striped.webp,webp,1744,8150,6406,367.32,1.70 KB,7.96 KB,85
same-different-selection/assets/lg-green-circle.webp,webp,1206,2202,996,82.59,1.18 KB,2.15 KB,85
same-different-selection/assets/lg-green-square-2-black.webp,webp,596,2794,2198,368.79,596.00 B,2.73 KB,85
same-different-selection/assets/lg-green-square-2-gray.webp,webp,488,1639,1151,235.86,488.00 B,1.60 KB,85
same-different-selection/assets/lg-green-square-2-striped.webp,webp,1370,7605,6235,455.11,1.34 KB,7.43 KB,85
same-different-selection/assets/lg-green-square-2.webp,webp,580,2752,2172,374.48,580.00 B,2.69 KB,85
same-different-selection/assets/lg-green-square-3-black.webp,webp,724,3762,3038,419.61,724.00 B,3.67 KB,85
same-different-selection/assets/lg-green-square-3-gray.webp,webp,604,2147,1543,255.46,604.00 B,2.10 KB,85
same-different-selection/assets/lg-green-square-3-striped.webp,webp,1752,7690,5938,338.93,1.71 KB,7.51 KB,85
same-different-selection/assets/lg-green-square-3.webp,webp,712,3839,3127,439.19,712.00 B,3.75 KB,85
same-different-selection/assets/lg-green-square-4-black.webp,webp,856,4738,3882,453.50,856.00 B,4.63 KB,85
same-different-selection/assets/lg-green-square-4-gray.webp,webp,718,2680,1962,273.26,718.00 B,2.62 KB,85
same-different-selection/assets/lg-green-square-4-striped.webp,webp,2020,7319,5299,262.33,1.97 KB,7.15 KB,85
same-different-selection/assets/lg-green-square-4.webp,webp,842,4875,4033,478.98,842.00 B,4.76 KB,85
same-different-selection/assets/lg-green-square-black.webp,webp,400,1681,1281,320.25,400.00 B,1.64 KB,85
same-different-selection/assets/lg-green-square-gray.webp,webp,350,1105,755,215.71,350.00 B,1.08 KB,85
same-different-selection/assets/lg-green-square-striped.webp,webp,1084,7589,6505,600.09,1.06 KB,7.41 KB,85
same-different-selection/assets/lg-green-square.webp,webp,404,1674,1270,314.36,404.00 B,1.63 KB,85
same-different-selection/assets/lg-green-star-2-black.webp,webp,2248,3956,1708,75.98,2.20 KB,3.86 KB,85
same-different-selection/assets/lg-green-star-2-gray.webp,webp,1212,1819,607,50.08,1.18 KB,1.78 KB,85
same-different-selection/assets/lg-green-star-2-striped.webp,webp,3024,9817,6793,224.64,2.95 KB,9.59 KB,85
same-different-selection/assets/lg-green-star-2.webp,webp,2240,3928,1688,75.36,2.19 KB,3.84 KB,85
same-different-selection/assets/lg-green-star-3-black.webp,webp,3280,5622,2342,71.40,3.20 KB,5.49 KB,85
same-different-selection/assets/lg-green-star-3-gray.webp,webp,1694,2501,807,47.64,1.65 KB,2.44 KB,85
same-different-selection/assets/lg-green-star-3-striped.webp,webp,4240,10969,6729,158.70,4.14 KB,10.71 KB,85
same-different-selection/assets/lg-green-star-3.webp,webp,3210,5588,2378,74.08,3.13 KB,5.46 KB,85
same-different-selection/assets/lg-green-star-4-black.webp,webp,4192,7240,3048,72.71,4.09 KB,7.07 KB,85
same-different-selection/assets/lg-green-star-4-gray.webp,webp,2094,3110,1016,48.52,2.04 KB,3.04 KB,85
same-different-selection/assets/lg-green-star-4-striped.webp,webp,5460,12030,6570,120.33,5.33 KB,11.75 KB,85
same-different-selection/assets/lg-green-star-4.webp,webp,4198,7167,2969,70.72,4.10 KB,7.00 KB,85
same-different-selection/assets/lg-green-star-black.webp,webp,1302,2242,940,72.20,1.27 KB,2.19 KB,85
same-different-selection/assets/lg-green-star-gray.webp,webp,724,1154,430,59.39,724.00 B,1.13 KB,85
same-different-selection/assets/lg-green-star-striped.webp,webp,1844,8681,6837,370.77,1.80 KB,8.48 KB,85
same-different-selection/assets/lg-green-star.webp,webp,1284,2209,925,72.04,1.25 KB,2.16 KB,85
same-different-selection/assets/lg-green-triangle-2-black.webp,webp,1648,3294,1646,99.88,1.61 KB,3.22 KB,85
same-different-selection/assets/lg-green-triangle-2-gray.webp,webp,902,1618,716,79.38,902.00 B,1.58 KB,85
same-different-selection/assets/lg-green-triangle-2-striped.webp,webp,2450,9032,6582,268.65,2.39 KB,8.82 KB,85
same-different-selection/assets/lg-green-triangle-2.webp,webp,1636,3230,1594,97.43,1.60 KB,3.15 KB,85
same-different-selection/assets/lg-green-triangle-3-black.webp,webp,2356,4605,2249,95.46,2.30 KB,4.50 KB,85
same-different-selection/assets/lg-green-triangle-3-gray.webp,webp,1238,2149,911,73.59,1.21 KB,2.10 KB,85
same-different-selection/assets/lg-green-triangle-3-striped.webp,webp,3262,9785,6523,199.97,3.19 KB,9.56 KB,85
same-different-selection/assets/lg-green-triangle-3.webp,webp,2358,4564,2206,93.55,2.30 KB,4.46 KB,85
same-different-selection/assets/lg-green-triangle-4-black.webp,webp,3042,5999,2957,97.21,2.97 KB,5.86 KB,85
same-different-selection/assets/lg-green-triangle-4-gray.webp,webp,1578,2725,1147,72.69,1.54 KB,2.66 KB,85
same-different-selection/assets/lg-green-triangle-4-striped.webp,webp,4310,10639,6329,146.84,4.21 KB,10.39 KB,85
same-different-selection/assets/lg-green-triangle-4.webp,webp,3012,5846,2834,94.09,2.94 KB,5.71 KB,85
same-different-selection/assets/lg-green-triangle-black.webp,webp,970,1953,983,101.34,970.00 B,1.91 KB,85
same-different-selection/assets/lg-green-triangle-gray.webp,webp,572,1109,537,93.88,572.00 B,1.08 KB,85
same-different-selection/assets/lg-green-triangle-striped.webp,webp,1560,8445,6885,441.35,1.52 KB,8.25 KB,85
same-different-selection/assets/lg-green-triangle.webp,webp,966,1954,988,102.28,966.00 B,1.91 KB,85
same-different-selection/assets/lg-red-circle-2-black.webp,webp,2112,3506,1394,66.00,2.06 KB,3.42 KB,85
same-different-selection/assets/lg-red-circle-2-gray.webp,webp,1830,3052,1222,66.78,1.79 KB,2.98 KB,85
same-different-selection/assets/lg-red-circle-2-striped.webp,webp,2992,8749,5757,192.41,2.92 KB,8.54 KB,85
same-different-selection/assets/lg-red-circle-2.webp,webp,2366,4111,1745,73.75,2.31 KB,4.01 KB,85
same-different-selection/assets/lg-red-circle-3-black.webp,webp,2976,4923,1947,65.42,2.91 KB,4.81 KB,85
same-different-selection/assets/lg-red-circle-3-gray.webp,webp,2574,4258,1684,65.42,2.51 KB,4.16 KB,85
same-different-selection/assets/lg-red-circle-3-striped.webp,webp,4104,9315,5211,126.97,4.01 KB,9.10 KB,85
same-different-selection/assets/lg-red-circle-3.webp,webp,3386,5790,2404,71.00,3.31 KB,5.65 KB,85
same-different-selection/assets/lg-red-circle-4-black.webp,webp,3928,6375,2447,62.30,3.84 KB,6.23 KB,85
same-different-selection/assets/lg-red-circle-4-gray.webp,webp,3340,5436,2096,62.75,3.26 KB,5.31 KB,85
same-different-selection/assets/lg-red-circle-4-striped.webp,webp,5278,9814,4536,85.94,5.15 KB,9.58 KB,85
same-different-selection/assets/lg-red-circle-4.webp,webp,4502,7577,3075,68.30,4.40 KB,7.40 KB,85
same-different-selection/assets/lg-red-circle-black.webp,webp,1194,2085,891,74.62,1.17 KB,2.04 KB,85
same-different-selection/assets/lg-red-circle-gray.webp,webp,1062,1827,765,72.03,1.04 KB,1.78 KB,85
same-different-selection/assets/lg-red-circle-striped.webp,webp,1824,8183,6359,348.63,1.78 KB,7.99 KB,85
same-different-selection/assets/lg-red-circle.webp,webp,1344,2385,1041,77.46,1.31 KB,2.33 KB,85
same-different-selection/assets/lg-red-square-2-black.webp,webp,588,2663,2075,352.89,588.00 B,2.60 KB,85
same-different-selection/assets/lg-red-square-2-gray.webp,webp,582,2360,1778,305.50,582.00 B,2.30 KB,85
same-different-selection/assets/lg-red-square-2-striped.webp,webp,1472,7693,6221,422.62,1.44 KB,7.51 KB,85
same-different-selection/assets/lg-red-square-2.webp,webp,600,2882,2282,380.33,600.00 B,2.81 KB,85
same-different-selection/assets/lg-red-square-3-black.webp,webp,738,3616,2878,389.97,738.00 B,3.53 KB,85
same-different-selection/assets/lg-red-square-3-gray.webp,webp,744,3281,2537,340.99,744.00 B,3.20 KB,85
same-different-selection/assets/lg-red-square-3-striped.webp,webp,1910,7821,5911,309.48,1.87 KB,7.64 KB,85
same-different-selection/assets/lg-red-square-3.webp,webp,766,3966,3200,417.75,766.00 B,3.87 KB,85
same-different-selection/assets/lg-red-square-4-black.webp,webp,838,4471,3633,433.53,838.00 B,4.37 KB,85
same-different-selection/assets/lg-red-square-4-gray.webp,webp,906,4043,3137,346.25,906.00 B,3.95 KB,85
same-different-selection/assets/lg-red-square-4-striped.webp,webp,2240,7417,5177,231.12,2.19 KB,7.24 KB,85
same-different-selection/assets/lg-red-square-4.webp,webp,932,5004,4072,436.91,932.00 B,4.89 KB,85
same-different-selection/assets/lg-red-square-black.webp,webp,428,1642,1214,283.64,428.00 B,1.60 KB,85
same-different-selection/assets/lg-red-square-gray.webp,webp,404,1495,1091,270.05,404.00 B,1.46 KB,85
same-different-selection/assets/lg-red-square-striped.webp,webp,1098,7659,6561,597.54,1.07 KB,7.48 KB,85
same-different-selection/assets/lg-red-square.webp,webp,434,1755,1321,304.38,434.00 B,1.71 KB,85
same-different-selection/assets/lg-red-star-2-black.webp,webp,2206,3623,1417,64.23,2.15 KB,3.54 KB,85
same-different-selection/assets/lg-red-star-2-gray.webp,webp,1892,3092,1200,63.42,1.85 KB,3.02 KB,85
same-different-selection/assets/lg-red-star-2-striped.webp,webp,3118,9860,6742,216.23,3.04 KB,9.63 KB,85
same-different-selection/assets/lg-red-star-2.webp,webp,2490,4265,1775,71.29,2.43 KB,4.17 KB,85
same-different-selection/assets/lg-red-star-3-black.webp,webp,3192,5168,1976,61.90,3.12 KB,5.05 KB,85
same-different-selection/assets/lg-red-star-3-gray.webp,webp,2722,4375,1653,60.73,2.66 KB,4.27 KB,85
same-different-selection/assets/lg-red-star-3-striped.webp,webp,4374,11030,6656,152.17,4.27 KB,10.77 KB,85
same-different-selection/assets/lg-red-star-3.webp,webp,3578,6103,2525,70.57,3.49 KB,5.96 KB,85
same-different-selection/assets/lg-red-star-4-black.webp,webp,4072,6622,2550,62.62,3.98 KB,6.47 KB,85
same-different-selection/assets/lg-red-star-4-gray.webp,webp,3466,5584,2118,61.11,3.38 KB,5.45 KB,85
same-different-selection/assets/lg-red-star-4-striped.webp,webp,5668,12072,6404,112.99,5.54 KB,11.79 KB,85
same-different-selection/assets/lg-red-star-4.webp,webp,4650,7881,3231,69.48,4.54 KB,7.70 KB,85
same-different-selection/assets/lg-red-star-black.webp,webp,1260,2069,809,64.21,1.23 KB,2.02 KB,85
same-different-selection/assets/lg-red-star-gray.webp,webp,1070,1796,726,67.85,1.04 KB,1.75 KB,85
same-different-selection/assets/lg-red-star-striped.webp,webp,1812,8631,6819,376.32,1.77 KB,8.43 KB,85
same-different-selection/assets/lg-red-star.webp,webp,1426,2419,993,69.64,1.39 KB,2.36 KB,85
same-different-selection/assets/lg-red-triangle-2-black.webp,webp,1602,3007,1405,87.70,1.56 KB,2.94 KB,85
same-different-selection/assets/lg-red-triangle-2-gray.webp,webp,1348,2583,1235,91.62,1.32 KB,2.52 KB,85
same-different-selection/assets/lg-red-triangle-2-striped.webp,webp,2514,9107,6593,262.25,2.46 KB,8.89 KB,85
same-different-selection/assets/lg-red-triangle-2.webp,webp,1808,3510,1702,94.14,1.77 KB,3.43 KB,85
same-different-selection/assets/lg-red-triangle-3-black.webp,webp,2268,4159,1891,83.38,2.21 KB,4.06 KB,85
same-different-selection/assets/lg-red-triangle-3-gray.webp,webp,1916,3513,1597,83.35,1.87 KB,3.43 KB,85
same-different-selection/assets/lg-red-triangle-3-striped.webp,webp,3386,9818,6432,189.96,3.31 KB,9.59 KB,85
same-different-selection/assets/lg-red-triangle-3.webp,webp,2532,4932,2400,94.79,2.47 KB,4.82 KB,85
same-different-selection/assets/lg-red-triangle-4-black.webp,webp,2948,5405,2457,83.34,2.88 KB,5.28 KB,85
same-different-selection/assets/lg-red-triangle-4-gray.webp,webp,2486,4559,2073,83.39,2.43 KB,4.45 KB,85
same-different-selection/assets/lg-red-triangle-4-striped.webp,webp,4566,10761,6195,135.68,4.46 KB,10.51 KB,85
same-different-selection/assets/lg-red-triangle-4.webp,webp,3360,6428,3068,91.31,3.28 KB,6.28 KB,85
same-different-selection/assets/lg-red-triangle-black.webp,webp,956,1818,862,90.17,956.00 B,1.78 KB,85
same-different-selection/assets/lg-red-triangle-gray.webp,webp,852,1623,771,90.49,852.00 B,1.58 KB,85
same-different-selection/assets/lg-red-triangle-striped.webp,webp,1670,8524,6854,410.42,1.63 KB,8.32 KB,85
same-different-selection/assets/lg-red-triangle.webp,webp,1056,2085,1029,97.44,1.03 KB,2.04 KB,85
same-different-selection/assets/lg-yellow-circle-2-black.webp,webp,2334,4165,1831,78.45,2.28 KB,4.07 KB,85
same-different-selection/assets/lg-yellow-circle-2-gray.webp,webp,1934,3434,1500,77.56,1.89 KB,3.35 KB,85
same-different-selection/assets/lg-yellow-circle-2-striped.webp,webp,2650,8475,5825,219.81,2.59 KB,8.28 KB,85
same-different-selection/assets/lg-yellow-circle-2.webp,webp,1594,2633,1039,65.18,1.56 KB,2.57 KB,85
same-different-selection/assets/lg-yellow-circle-3-black.webp,webp,3304,5828,2524,76.39,3.23 KB,5.69 KB,85
same-different-selection/assets/lg-yellow-circle-3-gray.webp,webp,2724,4763,2039,74.85,2.66 KB,4.65 KB,85
same-different-selection/assets/lg-yellow-circle-3-striped.webp,webp,3616,8887,5271,145.77,3.53 KB,8.68 KB,85
same-different-selection/assets/lg-yellow-circle-3.webp,webp,2202,3621,1419,64.44,2.15 KB,3.54 KB,85
same-different-selection/assets/lg-yellow-circle-4-black.webp,webp,4332,7629,3297,76.11,4.23 KB,7.45 KB,85
same-different-selection/assets/lg-yellow-circle-4-gray.webp,webp,3568,6198,2630,73.71,3.48 KB,6.05 KB,85
same-different-selection/assets/lg-yellow-circle-4-striped.webp,webp,4586,9225,4639,101.16,4.48 KB,9.01 KB,85
same-different-selection/assets/lg-yellow-circle-4.webp,webp,2884,4664,1780,61.72,2.82 KB,4.55 KB,85
same-different-selection/assets/lg-yellow-circle-black.webp,webp,1318,2436,1118,84.83,1.29 KB,2.38 KB,85
same-different-selection/assets/lg-yellow-circle-gray.webp,webp,1102,2040,938,85.12,1.08 KB,1.99 KB,85
same-different-selection/assets/lg-yellow-circle-striped.webp,webp,1652,8080,6428,389.10,1.61 KB,7.89 KB,85
same-different-selection/assets/lg-yellow-circle.webp,webp,940,1621,681,72.45,940.00 B,1.58 KB,85
same-different-selection/assets/lg-yellow-square-2-black.webp,webp,578,2620,2042,353.29,578.00 B,2.56 KB,85
same-different-selection/assets/lg-yellow-square-2-gray.webp,webp,548,2407,1859,339.23,548.00 B,2.35 KB,85
same-different-selection/assets/lg-yellow-square-2-striped.webp,webp,1390,7505,6115,439.93,1.36 KB,7.33 KB,85
same-different-selection/assets/lg-yellow-square-2.webp,webp,534,2276,1742,326.22,534.00 B,2.22 KB,85
same-different-selection/assets/lg-yellow-square-3-black.webp,webp,712,3660,2948,414.04,712.00 B,3.57 KB,85
same-different-selection/assets/lg-yellow-square-3-gray.webp,webp,708,3330,2622,370.34,708.00 B,3.25 KB,85
same-different-selection/assets/lg-yellow-square-3-striped.webp,webp,1770,7540,5770,325.99,1.73 KB,7.36 KB,85
same-different-selection/assets/lg-yellow-square-3.webp,webp,650,3117,2467,379.54,650.00 B,3.04 KB,85
same-different-selection/assets/lg-yellow-square-4-black.webp,webp,872,4643,3771,432.45,872.00 B,4.53 KB,85
same-different-selection/assets/lg-yellow-square-4-gray.webp,webp,862,4201,3339,387.35,862.00 B,4.10 KB,85
same-different-selection/assets/lg-yellow-square-4-striped.webp,webp,1988,7079,5091,256.09,1.94 KB,6.91 KB,85
same-different-selection/assets/lg-yellow-square-4.webp,webp,816,3853,3037,372.18,816.00 B,3.76 KB,85
